Timestamp,gas,humidity,temp,tdsValue,water_temp,ph,heater,fan,O2,filtering,pump1,pump2,feed,led
2025-08-25 10:13:48,235.8,57.7,20.3,254.4,32,6.1,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:13:46,239.4,58,20.1,250.6,31.9,6.1,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:13:44,234.6,59.3,19.9,251.3,32,6.2,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:13:42,233.6,59.4,19.7,247.6,32,6.2,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:13:40,231.4,60.9,19.5,250.1,31.9,6.2,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:13:38,233.2,60.4,19.2,250.5,32,6.2,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:13:36,240.4,62.1,19.3,257.5,31.8,6.3,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:13:34,235,63.4,19.6,267.5,31.9,6.3,ON,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:13:32,241.9,63.5,19.7,262.6,32,6.2,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:13:30,240.1,65.4,19.8,255,31.9,6.2,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:13:28,245.1,64,19.6,249.1,31.6,6.2,ON,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:13:26,247.4,62.4,19.9,239.8,31.4,6.2,ON,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:13:24,251.7,62,20,235.5,31.2,6.3,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:13:22,248.9,64,20.1,232.7,31.3,6.3,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:13:20,253,65.1,19.9,225.6,31.2,6.3,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:13:18,250.6,66.9,20.2,228.2,31.4,6.3,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:13:16,255.9,65.6,20.3,223.1,31.4,6.2,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:13:14,250.4,67.1,20.2,221.5,31.5,6.2,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:13:12,243.4,68.8,20.3,221.2,31.5,6.3,ON,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:13:10,241.8,67.6,20.2,222.8,31.7,6.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:13:08,240.8,67.3,20.5,225.2,31.9,6.3,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:13:06,237.4,69,20.7,231.6,31.9,6.3,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:13:04,241.3,68.9,20.7,236.2,32,6.3,ON,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:13:02,234.4,66.9,20.8,231.9,32,6.3,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:13:00,239.4,67.8,20.9,233.8,32,6.3,ON,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:12:58,245.5,67.8,20.9,232.1,31.7,6.3,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:12:56,252.3,65.8,21,231.1,31.9,6.3,ON,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:12:54,257.3,64.9,21.3,222.8,31.7,6.3,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:12:52,249.5,65.2,21.5,218.1,31.6,6.3,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:12:50,244.7,63.4,21.8,227.8,31.3,6.3,ON,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:12:48,249.3,61.9,21.5,237.8,31.4,6.3,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:12:46,250.4,62.6,21.2,231,31.3,6.4,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:12:44,245.5,62.3,21,234,31.4,6.3,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:12:42,244.5,62.7,21.3,233.2,31.5,6.3,ON,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:12:40,250.4,64.6,21.6,224,31.7,6.3,ON,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:12:38,252,64.7,21.6,232.3,31.6,6.3,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:12:36,251.2,63.5,21.3,232.5,31.8,6.3,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:12:34,250.3,64,21.3,232.2,31.5,6.3,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:12:32,249.1,65.8,21.6,222.9,31.4,6.3,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:12:30,244.6,66.4,21.4,229.7,31.2,6.4,ON,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:12:28,250.4,67.1,21.2,230.4,31.4,6.4,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:12:26,244.9,67.1,21.4,239.6,31.6,6.4,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:12:24,241.3,67,21.5,237.2,31.5,6.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:12:22,240.1,67.8,21.6,244.6,31.3,6.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:12:20,242,69.5,21.3,244.3,31.5,6.3,ON,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:12:18,241.4,68,21.6,238.4,31.4,6.4,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:12:16,240,68.3,21.8,232.1,31.5,6.4,ON,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:12:14,245.3,68.9,22,226.2,31.3,6.3,ON,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:12:12,250.5,67.6,22.2,218,31,6.3,ON,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:12:10,257.6,65.9,22.1,225.3,31.1,6.3,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:12:08,254.7,66.8,22,225.1,31.2,6.3,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:12:06,258.9,67.7,21.7,234.6,30.9,6.3,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:12:04,259.2,66.3,21.6,225.3,30.9,6.3,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:12:02,252.7,65,21.5,227.8,31,6.2,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:12:00,258.1,66.8,21.4,226.2,31.3,6.2,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:11:58,258.6,68,21.2,233.9,31.3,6.3,ON,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:11:56,252,68.5,21.4,243.5,31.3,6.3,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:11:54,245.6,70.3,21.7,249.6,31.4,6.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:11:52,250.1,69.5,22.1,247.4,31.4,6.3,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:11:50,247,68.4,22.1,254,31.4,6.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:11:48,240,66.6,22.4,261.8,31.6,6.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:11:46,243.6,64.8,22.1,262.1,31.5,6.3,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:11:44,251.3,66.4,21.8,257.7,31.3,6.3,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:11:42,246.5,65.6,21.6,254.6,31.6,6.3,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:11:40,251,65,21.6,257.3,31.8,6.3,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:11:38,245.9,65.8,21.5,250.9,31.6,6.3,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:11:36,237.9,66.2,21.4,250.3,31.4,6.4,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:11:34,233,64.6,21.3,259.4,31.5,6.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:11:32,237.4,66.3,21.5,253.4,31.5,6.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:11:30,237.6,67.2,21.5,252.4,31.5,6.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:11:28,231.9,68,21.7,246.7,31.2,6.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:11:26,224.6,66.3,21.8,254.7,31.4,6.5,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:11:24,227.3,65.1,21.6,251.1,31.4,6.5,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:11:22,232,66.2,21.6,249.6,31.5,6.5,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:11:20,239.1,68.1,21.7,247.4,31.7,6.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:11:18,246.6,68.6,21.8,238.9,31.5,6.5,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:11:16,247.2,68.4,21.8,230,31.2,6.5,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:11:14,248.1,66.8,21.5,237.8,31.1,6.5,ON,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:11:12,250.1,67.7,21.3,229.7,30.8,6.5,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:11:10,245.3,68.4,21.6,223.3,30.8,6.5,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:11:08,237.5,69.4,21.8,228.6,30.8,6.5,ON,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:11:06,235.4,67.7,21.9,238.1,31.1,6.5,ON,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:11:04,237.2,68.8,22.3,241,31.3,6.5,ON,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:11:02,238.8,68.8,22.5,246.2,31.1,6.5,ON,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:11:00,241.5,69.7,22.2,253.3,31.2,6.5,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:10:58,241.5,70.6,22.1,248.5,31.2,6.5,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:10:56,241.5,71,22.4,241.5,30.9,6.5,ON,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:10:54,245.6,70.4,22.4,250.4,31.1,6.4,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:10:52,253.2,68.8,22,244.9,31,6.5,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:10:50,248.7,67.3,21.9,247.1,31.1,6.5,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:10:48,251.4,67.8,22.2,240.3,31.4,6.6,ON,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:10:46,246.6,68.8,22.3,247.9,31.6,6.6,ON,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:10:44,254.1,68.3,22.6,254.9,31.3,6.6,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:10:42,257.4,68.4,22.4,258,31,6.6,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:10:40,255.5,70.3,22.5,251.3,31.2,6.6,ON,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:10:38,255.7,69.4,22.8,260.1,31.4,6.6,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:10:36,262.8,67.8,23,253,31.4,6.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:10:34,256,66.4,23.1,262.3,31.5,6.6,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:10:32,262.6,65.3,23.4,265.2,31.8,6.5,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:10:30,258.6,65.1,23.1,273.8,31.9,6.5,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:10:28,265.6,64.7,23.5,270.2,31.8,6.6,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:10:26,258.7,65,23.2,266.3,31.7,6.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:10:24,263.8,65.7,23.6,258.2,31.5,6.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:10:22,263.2,64.2,23.9,265.1,31.7,6.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:10:20,270.6,65.9,23.9,268.3,31.4,6.5,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:10:18,277,67.8,23.8,271.5,31.3,6.5,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:10:16,274.8,67.2,23.9,268.1,31.4,6.5,ON,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:10:14,281.5,67.2,23.7,261.9,31.4,6.5,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:10:12,288.3,66.1,24.1,260.9,31.4,6.5,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:10:10,282.1,65.1,23.7,257.6,31.5,6.6,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:10:08,283,63.8,23.4,254.9,31.7,6.6,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:10:06,286.8,62.8,23.6,261.9,31.4,6.7,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:10:04,284.8,60.8,23.9,259.8,31.7,6.6,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:10:02,278.3,62.8,24.2,255.6,31.5,6.6,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:10:00,277.9,62.1,24,261.2,31.5,6.6,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:09:58,275.2,62.4,24.3,260.7,31.4,6.5,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:09:56,269.1,60.9,24,267.4,31.6,6.5,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:09:54,262.3,62.5,24.3,259.1,31.5,6.5,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:09:52,254.6,62.6,23.9,263,31.5,6.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:09:50,260.4,63.7,23.8,262,31.8,6.5,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:09:48,258.4,65,23.6,264.4,31.9,6.5,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:09:46,261.3,65.9,23.6,271.5,31.7,6.5,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:09:44,260.8,64.4,23.4,277.4,31.4,6.5,ON,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:09:42,267.9,64,23.2,286.1,31.6,6.5,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:09:40,269.6,62.7,23.3,284.6,31.5,6.5,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:09:38,266.8,62.5,23.6,274.8,31.7,6.5,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:09:36,259.9,63,23.9,283.6,32,6.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:09:34,257,63.4,24.1,275,31.8,6.5,ON,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:09:32,255.6,64.6,24.4,272.3,31.9,6.6,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:09:30,248.5,63.8,24.2,266.7,31.7,6.5,ON,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:09:28,252.6,64.6,24.3,265.4,31.6,6.5,ON,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:09:26,253.1,63.9,24.2,258,31.5,6.5,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:09:24,260.5,65.6,24.6,261.6,31.6,6.5,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:09:22,263.7,63.8,24.4,252.6,31.5,6.5,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:09:20,259.4,62.3,24,246.6,31.6,6.6,ON,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:09:18,266.7,60.6,23.7,246.7,31.7,6.6,ON,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:09:16,265,59.5,23.7,252.1,31.6,6.5,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:09:14,263,59.7,23.6,249.6,31.6,6.5,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:09:12,267.9,58.8,23.3,258,31.7,6.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:09:10,265.4,58.3,23.4,261.9,31.6,6.5,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:09:08,262.1,58.7,23.2,255.4,31.8,6.5,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:09:06,265.7,56.8,23.3,261.6,31.8,6.5,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:09:04,262,57.4,23.5,252.4,32,6.5,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:09:02,261.5,55.9,23.7,260.7,32,6.5,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:09:00,265.6,56,23.6,262.6,32,6.4,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:08:58,271.7,55.2,23.2,261.4,31.8,6.5,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:08:56,275.3,53.6,23.2,252.2,32,6.5,ON,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:08:54,269.3,55.5,23.2,244.8,31.8,6.4,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:08:52,271.2,54.4,23,238.5,32,6.4,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:08:50,276.4,53.9,23.4,231.7,32,6.4,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:08:48,283.3,54.4,23.6,241,32,6.4,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:08:46,284.9,55.5,23.7,246.6,32,6.4,ON,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:08:44,280.2,53.8,24,251.9,32,6.4,ON,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:08:42,283.3,55.5,24.3,261.1,32,6.5,ON,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:08:40,275.8,54.2,24.1,251.7,31.9,6.5,ON,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:08:38,280.1,53.2,24.1,250.5,31.6,6.5,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:08:36,284.6,53.5,24.1,245.9,31.5,6.4,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:08:34,284.1,55,24.4,255.3,31.7,6.5,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:08:32,278.7,55.9,24.2,259.5,32,6.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:08:30,283.9,57.6,24.2,267.5,32,6.5,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:08:28,280.6,58.3,24,263.4,32,6.4,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:08:26,287.9,58.2,24,259.3,32,6.4,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:08:24,280.1,59.7,24.2,251.7,32,6.4,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:08:22,282.9,59.7,24.3,260.5,32,6.5,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:08:20,290.4,58.2,24,263.4,32,6.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:08:18,294.1,56.2,24.1,267.8,32,6.4,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:08:16,290.1,56.4,24.1,276.4,32,6.4,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:08:14,284,55.2,24.1,268.3,32,6.4,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:08:12,290.1,55.5,23.8,273.3,32,6.4,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:08:10,297.1,56.9,23.5,279.3,31.9,6.4,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:08:08,293.8,56.1,23.8,274.8,32,6.3,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:08:06,300,57.7,23.8,277.2,31.9,6.3,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:08:04,300,59.2,23.6,285.1,32,6.3,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:08:02,300,60.1,23.5,280.1,32,6.3,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:08:00,300,61.1,23.2,288.8,31.9,6.3,ON,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:07:58,299.8,59.1,23.6,287.1,32,6.3,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:07:56,295.3,57.4,23.7,278,32,6.4,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:07:54,291.2,56.3,23.7,272.8,32,6.4,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:07:52,286.2,55.3,23.8,269.5,32,6.4,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:07:50,285.1,54.5,23.8,273.4,32,6.4,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:07:48,283.4,54.8,23.7,281.8,31.9,6.4,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:07:46,288.6,56.7,23.8,287.4,31.9,6.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:07:44,289.1,58.2,23.8,283.8,31.6,6.4,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:07:42,287.7,56.6,23.7,291.3,31.8,6.4,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:07:40,291,57,24.1,289.7,31.6,6.3,ON,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:07:38,285.7,56.5,24.4,286.7,31.6,6.3,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:07:36,292.9,57.8,24.5,290.2,31.4,6.4,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:07:34,289.7,56,24.7,289.8,31.6,6.4,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:07:32,287.8,54.7,24.4,296.6,31.3,6.4,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:07:30,287.8,53,24.3,303.3,31.3,6.4,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:07:28,289.5,54.6,24.2,299.4,31.1,6.4,ON,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:07:26,294.6,52.7,24.4,300.6,31.1,6.4,ON,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:07:24,294.3,52,24.3,294.3,31.2,6.4,ON,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:07:22,297.6,51.7,24.3,284.4,31.4,6.4,ON,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:07:20,295.4,51,23.9,283.7,31.5,6.4,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:07:18,289.4,52.3,24.1,280.7,31.2,6.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:07:16,283.9,52.3,23.7,274.9,31.1,6.4,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:07:14,287.2,52.7,23.4,265.7,30.9,6.4,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:07:12,291.2,53.4,23.6,265.5,31,6.3,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:07:10,284.8,55.1,23.4,260.8,30.7,6.4,ON,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:07:08,278.5,56.6,23.7,254.4,30.4,6.4,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:07:06,285,56,23.4,246.8,30.2,6.4,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:07:04,292.5,56.9,23.2,246.7,30.3,6.4,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:07:02,296,57.7,23,241.1,30.3,6.4,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:07:00,292.4,58.8,22.7,234.2,30.2,6.4,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF
2025-08-25 10:06:58,293.7,59.3,22.3,239.1,30.2,6.4,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:06:56,297.5,57.5,22.5,235.1,30,6.4,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:06:54,294.6,56.9,22.7,243.7,30,6.4,OFF,ON,ON,ON,OFF,OFF,OFF,OFF
2025-08-25 10:06:52,294.3,55.7,23.1,237,29.9,6.4,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:06:50,300,54.1,23.4,243.2,29.9,6.4,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF
2025-08-25 10:06:48,300,55.3,23.2,237.6,29.9,6.4,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF
